monsoonintensity,topographydrainage,rivermanagement,deforestation,urbanization,climatechange,damsquality,siltation,agriculturalpractices,encroachments,ineffectivedisasterpreparedness,drainagesystems,coastalvulnerability,landslides,watersheds,deterioratinginfrastructure,populationscore,wetlandloss,inadequateplanning,politicalfactors,floodprobability
0.4,0.6,0.4,0.1,0.8,0.6,0.6,0.4,0.8,0.6,0.9,0.2,0.8,0.6,0.9,0.7,0.5,0.4,0.5,0.2,0.678571428571428
0.5,0.3,0.1,0.3,0.3,0.6,0.1,0.7,0.5,0.4,0.2,0.6,0.9,0.6,0.6,0.4,0.5,0.4,0.2,0.4,0.25
0.7,0.1,0.6,0.6,0.9,0.3,0.3,0.7,0.3,0.7,0.5,0.3,0.2,0.2,0.3,0.5,0.3,0.7,0.9,0.9,0.5
0.3,0.8,0.6,0.7,0.6,0.5,0.4,0.7,0.3,0.5,0.4,0.5,0.5,0.7,0.3,0.5,0.4,0.6,0.6,0.4,0.553571428571428
0.9,0.3,0.7,0.7,0.2,0.6,0.5,0.2,0.8,0.7,0.0,0.2,0.5,0.5,0.5,0.3,0.5,0.3,0.5,0.6,0.410714285714285
0.6,0.2,0.6,0.6,0.5,0.6,0.7,0.4,0.6,0.5,0.7,0.6,0.6,0.3,0.2,0.5,0.4,0.7,0.4,0.9,0.607142857142857
0.9,0.4,0.4,0.7,0.5,0.5,0.6,0.7,0.3,0.5,0.7,0.6,0.4,0.0,0.7,0.2,0.3,0.2,0.3,0.8,0.446428571428571
0.5,0.7,0.5,0.9,0.5,0.7,0.2,0.5,0.8,0.4,0.5,0.4,0.3,0.4,0.4,0.6,0.7,0.7,0.4,0.3,0.571428571428571
0.4,0.6,0.5,0.8,0.6,0.5,0.7,0.5,0.7,0.5,0.8,0.9,0.4,0.8,0.5,0.8,0.5,0.5,0.2,0.4,0.785714285714285
0.4,0.4,0.3,0.0,0.3,0.7,0.5,0.4,0.1,0.8,0.9,0.5,0.4,0.3,0.6,0.5,0.3,0.3,0.8,0.4,0.303571428571428
0.6,0.4,0.5,0.7,0.2,0.2,0.9,0.5,0.7,0.9,0.5,0.6,0.5,0.7,0.2,0.6,0.5,0.1,0.9,0.8,0.678571428571428
0.5,0.6,0.7,0.6,0.5,0.4,0.5,0.5,0.7,0.8,0.0,0.3,0.1,1.0,0.0,0.5,1.0,0.5,0.4,0.7,0.553571428571428
0.6,0.4,0.6,0.1,0.5,0.7,0.6,0.5,0.3,0.2,0.6,0.5,0.2,0.1,0.6,0.6,0.6,0.1,0.5,0.7,0.321428571428571
0.7,0.2,0.6,0.5,0.5,0.2,0.4,0.4,0.6,0.3,0.8,0.4,0.3,0.4,0.6,0.5,0.3,0.5,0.0,0.5,0.267857142857142
0.7,0.3,0.5,0.4,0.8,0.1,0.5,0.6,0.3,0.6,0.6,0.5,0.7,0.6,0.7,0.4,0.3,1.0,0.2,0.6,0.571428571428571
0.8,0.3,0.5,0.3,0.2,0.3,0.7,0.4,0.3,0.4,0.6,0.6,0.7,0.5,0.4,0.2,0.5,0.3,1.0,0.4,0.392857142857142
0.4,0.2,0.3,0.8,0.5,0.7,0.6,0.8,0.3,0.4,0.4,0.5,0.3,0.8,0.6,0.7,0.3,0.4,0.7,0.7,0.571428571428571
0.3,0.2,0.4,0.2,0.6,0.5,0.5,0.5,0.3,0.2,0.8,0.6,0.5,0.5,0.4,0.4,0.6,0.3,0.6,0.4,0.285714285714285
0.8,0.3,0.3,0.3,0.2,0.3,0.4,0.5,0.2,0.5,0.9,0.6,0.4,0.6,0.5,0.5,0.3,0.5,0.4,0.0,0.232142857142857
0.8,0.1,0.4,0.3,0.2,0.3,0.6,0.4,0.5,0.4,0.7,0.2,0.0,0.4,0.5,0.7,0.6,0.9,0.5,0.4,0.303571428571428
0.3,0.8,0.8,0.7,0.3,0.3,0.2,0.3,0.5,0.7,0.8,0.6,0.2,0.2,0.2,0.4,0.5,0.4,0.6,0.3,0.339285714285714
0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.2,0.3,0.4,0.2,0.7,0.6,0.6,0.3,0.1,0.3,0.5,0.6,0.1,0.232142857142857
0.3,0.2,0.5,0.8,0.4,0.4,0.1,0.8,0.7,0.3,0.3,0.5,0.4,0.8,0.4,0.5,0.5,0.4,0.3,0.3,0.303571428571428
0.3,0.4,1.0,0.4,0.4,0.3,0.4,0.8,1.0,0.5,0.2,0.3,0.2,0.7,0.2,0.3,0.4,0.8,0.3,0.3,0.357142857142857
0.2,0.6,0.6,0.1,0.7,0.6,0.7,0.5,0.7,0.8,0.5,0.5,0.3,0.1,0.4,0.3,0.4,0.5,0.5,0.1,0.339285714285714
0.5,0.5,0.3,0.6,0.7,0.5,0.3,0.3,0.3,0.8,0.4,0.3,0.7,0.4,0.8,0.6,0.3,0.7,0.6,0.7,0.553571428571428
0.6,0.1,0.6,0.5,0.5,0.3,0.9,0.8,0.2,0.5,0.2,0.3,0.4,0.4,0.3,0.9,0.5,0.5,0.2,0.8,0.410714285714285
0.4,0.5,0.4,0.5,0.6,0.4,1.0,0.5,0.5,0.4,0.4,0.5,0.3,0.4,0.4,0.2,0.2,0.4,0.3,0.4,0.267857142857142
0.9,0.8,0.8,0.4,0.6,0.8,0.2,0.6,0.4,0.5,0.5,0.2,0.4,0.4,0.4,0.4,0.6,0.4,0.9,0.7,0.660714285714285
0.7,0.4,0.6,0.5,0.5,0.2,0.3,0.8,0.8,0.4,0.4,0.5,0.7,0.8,0.6,0.5,0.2,0.8,0.9,0.6,0.714285714285714
0.6,0.7,0.3,1.0,0.4,0.6,0.7,0.5,0.4,0.1,0.4,0.9,0.2,0.7,0.5,0.4,0.5,0.3,0.7,0.7,0.607142857142857
0.7,0.0,0.0,0.4,0.3,0.2,0.2,0.0,0.3,0.5,0.7,0.4,0.4,0.5,0.5,0.1,0.5,0.3,0.6,0.7,0.0178571428571427
0.3,0.4,0.5,0.4,0.5,0.4,0.5,0.3,0.1,1.0,0.3,0.5,0.4,0.5,0.5,0.6,0.5,0.5,0.4,0.3,0.303571428571428
0.4,0.5,0.3,0.6,0.6,0.5,0.5,0.4,0.3,0.5,0.6,0.3,0.5,0.5,0.2,0.3,0.8,0.5,0.4,0.3,0.321428571428571
0.2,0.5,0.9,0.5,0.8,0.3,0.7,0.4,0.1,0.6,0.4,0.5,0.4,0.3,0.6,0.3,0.8,0.4,0.7,0.6,0.5
0.4,0.6,0.4,0.5,0.8,0.6,0.4,0.5,0.7,0.7,0.6,0.7,0.3,0.5,0.6,0.6,0.5,0.7,0.3,0.0,0.571428571428571
0.9,0.6,0.4,0.4,0.3,0.4,0.6,0.4,0.5,0.6,0.5,0.6,0.5,0.3,0.1,0.5,0.5,0.3,0.6,0.7,0.446428571428571
0.4,0.7,0.8,0.3,0.6,0.4,0.6,0.4,0.6,0.9,0.3,0.4,0.6,0.2,0.6,0.3,0.4,0.4,1.0,0.0,0.482142857142857
0.4,0.6,0.6,0.2,0.6,0.4,0.6,0.9,0.4,0.2,0.5,0.4,0.3,0.5,0.9,0.8,1.0,0.7,0.3,0.1,0.571428571428571
0.6,0.3,0.4,0.6,0.1,0.3,0.7,0.9,0.7,0.2,0.6,0.6,0.5,0.4,0.5,0.9,0.4,0.4,0.5,0.6,0.535714285714285
0.7,0.3,0.5,0.9,0.4,0.7,0.7,0.5,0.2,0.8,0.9,0.3,0.6,0.6,0.6,0.7,0.3,0.7,0.8,0.5,0.803571428571428
0.3,0.3,0.6,0.6,0.2,0.4,0.8,0.5,0.5,0.2,0.2,0.4,0.2,0.4,0.9,0.3,0.5,0.4,0.4,0.6,0.267857142857142
0.6,0.7,0.7,0.5,0.6,0.6,0.4,0.5,0.2,0.5,0.8,0.4,0.3,0.2,0.5,0.5,0.6,0.5,0.6,0.2,0.482142857142857
0.3,0.5,0.3,0.3,0.5,0.3,0.3,0.4,0.3,0.4,0.4,0.6,0.4,0.5,0.4,0.6,0.7,0.4,0.2,0.1,0.125
0.0,0.7,0.5,0.6,1.0,0.7,0.4,0.1,0.6,0.2,0.5,0.2,0.3,0.3,0.4,0.4,0.6,0.2,0.3,0.5,0.232142857142857
0.7,0.5,0.5,0.4,0.6,0.4,1.0,0.4,0.6,0.4,0.2,0.4,0.5,0.4,0.3,0.6,0.4,0.7,0.7,0.3,0.5
0.1,0.3,0.2,0.4,0.3,0.7,0.7,0.6,0.3,0.3,0.3,0.3,0.6,0.2,0.3,0.2,0.5,0.9,0.7,0.5,0.214285714285714
0.1,0.3,0.6,0.7,0.8,0.4,0.5,0.5,0.7,0.5,0.3,0.6,0.6,0.6,0.3,0.3,0.5,0.6,0.9,0.6,0.571428571428571
0.5,0.5,0.4,0.6,0.2,0.1,0.5,0.4,0.5,0.5,0.4,0.5,0.6,0.1,0.3,0.7,0.4,0.6,0.6,0.4,0.285714285714285
1.0,0.7,0.3,0.5,0.6,0.3,0.6,0.9,0.3,0.8,0.3,0.5,0.6,0.8,0.6,0.8,0.6,0.9,0.4,0.8,0.910714285714285
0.4,0.5,0.6,0.3,0.5,0.5,0.3,0.9,0.5,0.4,0.4,0.7,0.4,0.7,0.3,0.6,0.5,0.4,0.8,0.4,0.517857142857142
0.6,0.9,0.5,0.5,0.3,0.2,0.6,0.5,0.3,0.0,0.5,0.3,0.8,0.4,0.0,0.5,0.2,0.5,0.1,0.5,0.178571428571428
0.7,0.3,0.5,0.5,0.2,0.5,0.4,0.5,0.5,0.9,0.6,0.3,0.3,0.3,0.3,0.4,0.6,0.7,0.8,0.5,0.464285714285714
0.4,0.8,0.8,0.2,0.6,0.1,0.4,0.5,0.4,0.4,0.6,0.2,0.3,0.6,0.8,0.3,0.8,0.4,0.5,0.6,0.446428571428571
0.7,0.3,0.5,0.2,0.6,0.5,0.7,0.7,0.8,0.4,0.8,0.1,0.2,0.6,0.8,0.6,0.5,0.6,0.9,0.3,0.642857142857143
0.6,0.1,0.5,0.4,1.0,0.7,0.5,0.8,0.5,0.2,0.3,0.3,0.9,0.5,0.3,0.8,0.5,0.6,0.2,0.5,0.535714285714285
0.4,0.3,0.4,0.5,0.9,0.5,1.0,0.6,0.5,0.5,0.3,0.4,0.5,0.4,0.3,0.3,0.9,0.5,0.7,0.6,0.589285714285714
0.4,0.6,0.4,0.4,0.5,0.6,0.9,0.3,0.1,0.2,0.5,0.3,0.4,0.4,0.3,0.7,0.2,0.5,0.8,0.3,0.285714285714285
0.4,0.2,0.1,0.5,0.4,0.4,0.4,0.7,0.4,0.7,0.2,0.5,0.2,0.8,0.8,0.2,0.6,0.6,0.3,0.7,0.339285714285714
0.5,0.6,0.8,0.4,0.8,0.6,0.4,0.8,0.7,0.8,0.4,0.5,0.4,0.8,0.3,0.3,0.7,0.3,0.4,0.5,0.678571428571428
0.9,0.4,0.7,0.6,0.6,0.2,0.2,0.8,0.7,0.5,0.4,0.7,1.0,0.6,0.8,0.8,0.5,0.3,0.4,0.4,0.767857142857142
0.9,0.3,0.5,0.8,0.6,0.4,0.1,0.5,0.8,0.3,0.3,0.9,0.4,0.5,0.3,0.5,0.6,0.2,0.5,0.4,0.464285714285714
0.5,0.8,0.3,0.6,0.7,0.7,0.3,0.2,0.3,0.7,0.8,0.6,0.5,0.5,0.4,0.2,0.7,0.1,0.8,0.4,0.517857142857142
0.7,0.7,0.5,0.3,0.4,0.6,0.4,0.4,0.5,0.2,1.0,0.2,0.3,0.9,0.7,0.8,0.3,0.3,0.8,0.4,0.571428571428571
0.9,0.6,0.8,0.5,0.7,0.4,1.0,0.7,0.6,0.8,0.7,0.8,0.3,0.4,0.3,0.6,0.5,0.4,0.7,0.6,0.910714285714285
0.3,0.4,1.0,0.2,0.4,0.3,0.4,0.4,0.7,0.4,0.5,0.4,0.4,0.4,0.2,0.9,0.6,0.2,0.8,0.3,0.357142857142857
0.1,0.3,0.3,0.5,0.5,0.6,0.5,0.3,0.4,0.5,0.2,0.2,0.3,0.2,0.6,0.5,0.8,0.1,0.5,0.6,0.142857142857143
0.4,0.3,0.9,0.5,0.2,0.8,0.7,0.5,0.3,0.4,0.4,0.5,0.8,0.2,0.6,0.3,0.6,0.3,0.2,0.7,0.428571428571428
0.8,0.4,0.5,0.4,0.7,0.4,0.3,0.6,0.3,0.5,0.6,0.6,0.5,0.3,0.7,0.5,0.4,0.6,0.3,0.6,0.5
0.8,0.6,0.5,0.5,0.5,0.6,0.4,0.6,0.3,0.5,0.3,0.7,0.6,0.4,0.7,0.6,0.2,0.8,0.4,0.7,0.625
0.4,0.5,0.0,0.2,0.4,0.9,0.4,0.8,0.5,0.7,0.7,0.8,0.5,0.3,0.6,0.3,0.5,0.2,0.9,0.1,0.446428571428571
0.7,0.5,0.4,0.5,0.3,0.9,0.3,0.5,1.0,0.6,0.4,0.2,0.3,0.3,0.7,0.6,0.4,0.6,0.5,0.3,0.5
0.2,0.5,0.6,0.5,0.5,0.2,0.9,0.0,0.3,0.3,0.3,0.6,0.6,0.7,0.4,0.5,0.2,0.7,0.6,0.4,0.321428571428571
0.7,0.7,0.6,0.5,0.5,0.8,0.5,0.4,0.6,0.7,0.7,0.4,0.6,0.2,0.5,0.2,0.5,0.4,0.3,0.8,0.607142857142857
0.4,0.6,0.6,0.4,0.2,0.5,0.4,0.6,0.5,0.3,0.6,0.6,0.4,0.3,0.9,0.6,0.6,0.6,0.6,0.3,0.5
0.3,0.5,0.5,0.4,0.4,0.5,0.6,0.4,0.4,0.4,0.3,0.3,0.5,0.3,0.1,0.1,0.4,0.6,0.3,0.5,0.107142857142857
0.4,0.5,0.8,0.4,0.8,0.5,0.5,0.1,0.2,0.3,0.6,0.3,0.7,0.1,0.5,0.5,0.5,0.5,0.5,0.9,0.428571428571428
0.1,0.3,0.4,0.4,0.3,0.4,0.2,0.4,0.7,0.4,0.4,0.7,0.7,0.4,0.4,0.4,0.0,0.3,0.4,0.2,0.0535714285714286
0.3,0.3,0.3,0.4,0.3,0.5,0.3,0.8,0.8,0.3,0.7,0.5,0.8,0.2,0.7,0.8,0.5,0.2,0.3,0.7,0.446428571428571
0.6,0.4,0.4,0.1,0.2,0.6,0.7,0.3,0.3,0.5,0.4,0.2,0.4,0.2,0.5,0.4,0.5,0.6,0.5,0.6,0.214285714285714
0.6,0.7,0.6,0.7,0.6,0.5,0.2,0.5,0.5,0.6,0.2,0.7,1.0,0.4,0.4,0.5,0.7,0.6,0.6,0.6,0.714285714285714
0.4,0.3,0.9,0.1,0.3,0.4,0.4,0.1,0.4,0.4,0.7,0.2,1.0,0.3,1.0,0.3,0.8,0.7,0.2,0.6,0.410714285714285
0.3,0.3,0.4,0.2,0.4,0.3,0.7,0.7,0.6,0.8,0.5,0.6,0.3,0.5,0.6,0.8,0.9,0.2,0.6,0.6,0.553571428571428
0.3,0.3,0.5,0.6,0.1,0.3,0.5,0.7,0.5,0.6,0.3,0.5,0.7,0.1,0.5,0.6,0.6,0.6,0.3,0.5,0.339285714285714
0.4,0.2,0.9,0.3,0.3,0.6,0.4,0.6,0.5,0.4,0.5,0.3,1.0,0.5,0.7,0.2,0.3,0.3,0.4,0.7,0.410714285714285
0.6,0.6,0.6,0.1,0.3,0.9,0.6,0.7,0.7,0.2,0.5,0.3,0.1,0.6,0.2,0.5,0.8,0.3,0.3,0.6,0.410714285714285
0.8,0.7,0.2,0.5,0.4,0.7,0.6,0.9,0.4,0.9,0.5,0.7,1.0,0.9,0.8,0.3,0.3,0.4,0.6,0.3,0.839285714285714
0.7,0.7,0.7,0.5,0.2,0.7,0.8,0.6,0.5,0.4,0.2,0.3,0.6,0.1,0.5,0.5,0.7,0.4,0.7,0.8,0.607142857142857
0.4,0.6,0.2,0.3,0.5,0.6,0.3,0.6,0.3,0.3,0.3,0.4,1.0,0.4,0.7,0.5,0.8,0.5,0.5,0.2,0.392857142857142
0.4,0.5,0.7,0.6,0.3,0.5,0.5,0.7,0.4,0.6,0.8,0.5,0.6,0.5,0.6,0.3,0.7,0.9,0.6,0.4,0.696428571428571
0.7,0.4,0.3,0.1,0.3,0.3,0.5,0.2,1.0,0.4,0.7,0.3,0.2,0.3,0.7,0.4,0.8,0.3,0.8,0.2,0.303571428571428
0.4,0.4,0.3,0.3,0.3,0.8,0.4,0.5,0.6,0.5,0.5,0.3,0.2,0.6,0.4,0.3,0.3,0.5,0.4,0.8,0.285714285714285
0.4,0.5,0.8,0.6,0.4,0.2,0.5,0.5,0.4,0.8,0.6,0.3,0.5,0.3,0.6,0.5,0.7,0.3,0.3,0.6,0.464285714285714
0.3,0.8,0.7,0.3,0.3,0.4,0.3,0.9,0.7,0.5,0.3,0.7,0.6,0.4,0.2,0.2,0.0,0.7,0.5,0.8,0.428571428571428
0.7,0.2,0.3,0.2,0.4,1.0,0.3,0.9,0.7,0.6,0.5,0.6,0.5,0.5,0.4,0.3,0.3,0.5,0.6,0.5,0.5
0.3,0.4,0.7,0.3,0.7,0.3,0.3,0.3,0.3,0.6,0.8,0.1,0.2,0.3,0.5,0.5,0.8,0.9,0.4,0.6,0.375
0.5,0.7,0.2,0.7,0.5,0.4,0.3,0.3,0.5,0.7,0.4,0.5,0.2,0.3,0.5,0.6,0.3,0.6,0.7,0.4,0.375
0.6,0.4,0.6,0.4,0.3,0.8,0.2,0.5,0.7,0.7,0.3,0.5,0.8,0.3,0.6,0.5,1.0,0.6,0.3,0.7,0.642857142857143
0.7,1.0,0.6,0.7,0.2,0.2,0.4,0.8,0.7,0.4,0.2,0.7,0.6,0.5,0.4,0.7,0.6,0.7,0.3,0.6,0.678571428571428
0.9,0.4,0.5,0.8,0.6,0.7,0.5,0.6,0.5,0.5,0.1,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.3,0.5,0.5
0.7,0.4,1.0,0.9,0.5,0.3,0.8,0.4,0.3,0.4,0.5,0.3,0.5,0.4,0.2,0.6,0.0,0.3,0.7,0.3,0.410714285714285
0.8,0.7,0.3,0.6,0.4,0.4,0.9,0.4,1.0,0.5,0.6,0.6,0.6,0.5,0.2,0.5,0.5,0.3,0.4,0.4,0.607142857142857
0.8,0.6,0.4,0.3,0.5,0.6,0.5,0.6,0.9,1.0,0.8,0.1,0.5,0.8,0.9,0.7,0.3,0.2,0.6,0.3,0.75
0.1,0.5,0.4,0.6,0.8,0.5,0.1,0.5,0.3,0.5,0.4,0.5,1.0,0.4,0.4,0.5,0.3,0.7,0.4,0.6,0.410714285714285
0.7,0.3,0.7,0.4,0.4,0.5,0.3,0.1,0.5,0.7,0.3,0.5,0.8,0.4,0.9,0.4,1.0,0.8,0.6,0.4,0.625
0.4,0.8,0.2,0.5,0.5,0.6,0.3,0.5,0.1,0.6,0.2,0.5,0.8,0.7,0.5,0.4,0.4,0.6,0.7,0.9,0.535714285714285
0.6,0.5,0.5,0.5,0.2,0.4,0.5,0.4,0.4,0.5,0.2,0.6,0.4,0.3,0.7,0.2,0.5,0.3,0.6,0.6,0.303571428571428
0.4,0.7,0.6,0.4,1.0,0.2,1.0,0.3,0.4,0.3,0.3,0.1,0.6,0.6,0.7,0.4,0.6,0.6,0.8,0.4,0.571428571428571
0.3,0.4,0.4,0.2,0.3,0.9,0.4,0.4,0.4,0.3,0.3,0.9,0.6,0.5,0.4,0.1,0.3,0.3,0.8,0.2,0.214285714285714
0.9,0.7,1.0,0.6,0.5,0.3,0.8,0.3,0.5,0.5,0.7,0.6,0.4,0.5,0.5,0.7,0.4,0.4,0.7,0.2,0.714285714285714
0.6,0.6,0.5,0.6,0.8,0.1,0.5,0.5,0.3,0.5,0.1,0.9,0.7,0.3,0.4,0.3,0.8,0.6,0.3,0.3,0.446428571428571
0.3,0.5,0.5,0.7,0.5,0.6,0.4,1.0,0.6,0.2,0.2,0.5,0.2,0.4,0.2,0.2,0.2,0.4,0.3,0.2,0.160714285714285
0.4,0.2,0.6,0.6,0.8,0.5,0.9,0.4,0.5,0.6,0.8,0.7,0.1,0.4,0.4,0.3,0.7,0.2,0.6,0.6,0.553571428571428
0.8,0.6,0.7,0.5,0.3,0.3,0.7,0.3,0.6,0.4,0.3,0.9,0.3,0.6,0.8,0.8,0.7,0.2,0.8,0.3,0.660714285714285
0.5,0.5,0.4,0.1,0.6,0.4,0.7,0.4,0.3,0.6,0.9,0.5,1.0,0.4,0.3,0.5,0.3,0.3,0.6,1.0,0.553571428571428
0.3,0.5,0.6,0.6,0.2,0.9,0.8,0.4,0.6,0.5,0.4,0.5,1.0,0.7,0.6,0.3,0.6,0.2,0.4,0.7,0.642857142857143
0.4,0.2,0.4,0.5,0.3,0.4,0.7,0.6,0.9,0.2,0.9,0.4,0.7,0.8,0.4,0.5,0.8,0.3,0.8,0.5,0.625
0.3,0.5,0.5,0.5,0.4,0.5,0.1,0.1,0.5,0.6,0.4,0.9,0.6,0.4,0.5,0.6,0.4,0.7,0.5,0.3,0.375
1.0,0.8,0.7,0.9,1.0,0.4,0.2,0.3,0.8,0.4,0.3,0.3,0.6,0.5,0.7,0.0,0.8,0.7,0.7,0.6,0.803571428571428
0.5,0.3,0.8,0.8,0.3,0.6,0.5,0.2,0.3,0.2,0.4,0.3,0.6,0.7,0.8,0.4,0.4,0.5,0.5,0.5,0.428571428571428
0.7,0.4,0.5,0.6,0.6,0.5,0.3,0.3,0.3,0.6,0.3,0.4,0.3,0.6,0.3,0.6,0.6,0.3,0.5,0.6,0.375
1.0,0.4,1.0,0.5,0.6,0.2,0.7,0.2,0.6,0.8,0.4,0.7,0.9,0.8,0.6,0.6,0.3,0.6,0.5,0.6,0.857142857142857
0.3,0.5,0.3,0.4,1.0,0.2,1.0,0.3,0.8,0.2,0.6,0.7,0.4,0.1,0.5,0.2,0.3,0.6,0.6,0.4,0.392857142857142
0.8,0.6,0.6,0.4,0.7,0.2,0.4,0.5,0.5,0.5,0.3,0.6,0.2,0.6,0.9,0.4,0.4,0.4,0.8,0.7,0.589285714285714
0.3,0.8,0.6,0.3,0.2,0.2,0.6,0.4,0.7,0.5,0.4,0.7,0.9,0.5,0.6,0.4,0.5,0.2,0.4,0.3,0.410714285714285
0.2,0.2,0.2,0.4,0.7,0.6,0.3,0.8,0.6,0.6,1.0,0.4,0.7,0.4,0.6,0.2,0.3,0.2,0.3,0.3,0.321428571428571
0.5,0.4,0.5,0.5,0.7,0.2,0.3,0.1,0.6,0.7,0.5,0.7,0.4,0.7,0.9,0.2,0.7,0.4,0.3,0.3,0.428571428571428
0.5,0.5,0.8,0.4,0.4,0.5,0.6,0.5,0.6,0.3,0.9,0.4,0.6,0.7,0.3,0.4,0.9,0.2,0.8,0.7,0.678571428571428
0.4,0.4,0.3,0.9,0.4,0.4,0.3,0.2,0.3,0.6,0.3,0.4,0.5,0.4,0.5,0.3,0.3,0.3,0.5,0.2,0.125
0.4,0.6,0.9,0.4,0.6,0.5,0.7,0.3,0.6,0.0,0.4,1.0,0.4,0.0,0.6,0.8,0.5,0.4,1.0,0.4,0.589285714285714
0.5,0.2,0.7,0.4,0.6,0.3,0.4,0.4,0.4,0.2,0.4,0.3,0.7,0.4,0.3,0.6,0.9,0.8,0.3,0.4,0.357142857142857
0.3,0.7,0.2,0.4,0.4,0.3,0.5,0.3,0.5,0.4,0.5,0.1,0.4,0.4,0.8,0.4,0.6,0.3,0.1,0.4,0.142857142857143
0.6,0.3,0.6,0.4,0.6,0.5,0.7,0.2,0.6,0.9,0.5,0.9,0.0,0.8,0.5,0.2,0.9,0.2,0.3,0.6,0.553571428571428
0.6,0.7,0.2,0.5,0.5,0.8,0.4,0.5,0.2,0.7,0.6,0.9,0.6,0.7,0.6,0.4,0.5,0.8,0.3,0.8,0.732142857142856
0.8,0.4,0.7,0.8,0.4,0.8,0.2,0.9,0.4,0.4,0.3,0.5,0.7,0.9,0.5,0.6,0.3,0.8,0.3,0.4,0.696428571428571
0.7,0.4,0.4,0.7,0.7,0.4,0.6,0.6,0.7,0.3,0.7,0.6,0.1,0.2,0.2,0.8,0.2,0.7,0.8,0.6,0.571428571428571
0.5,0.3,0.8,0.4,0.4,0.7,0.2,0.2,0.9,0.2,0.5,0.6,0.2,1.0,0.1,0.6,0.7,0.7,0.4,0.5,0.482142857142857
0.7,0.4,0.8,0.5,0.5,0.7,0.8,0.5,0.3,0.5,0.2,0.6,0.4,0.3,0.3,0.9,0.6,0.9,0.8,0.4,0.696428571428571
0.7,0.5,0.6,0.3,0.9,0.5,0.6,0.2,0.4,0.6,0.4,0.5,0.0,0.3,0.7,1.0,0.8,0.4,0.3,0.4,0.517857142857142
0.4,0.2,0.3,0.6,0.2,0.6,0.4,0.8,0.2,0.4,0.5,0.9,0.9,0.8,1.0,0.6,0.3,0.6,0.4,0.6,0.625
0.6,0.5,0.6,0.2,0.4,0.4,0.3,0.3,0.5,0.4,0.8,0.3,0.3,0.6,0.3,0.3,0.3,0.8,0.1,0.4,0.214285714285714
0.8,0.6,0.8,0.6,0.6,0.6,0.5,0.6,0.4,0.2,0.6,0.4,0.3,0.3,0.7,0.4,0.7,0.5,0.7,0.4,0.625
0.2,0.5,0.5,0.5,0.9,0.3,0.7,0.3,0.7,0.9,0.7,0.2,0.7,0.5,0.6,0.8,0.1,0.6,0.3,0.5,0.589285714285714
0.2,0.3,0.4,0.3,0.6,0.5,0.2,0.7,0.8,0.3,0.4,0.5,0.2,0.9,0.5,0.1,0.9,0.2,0.6,0.8,0.392857142857142
0.6,0.5,0.8,0.6,0.1,0.5,0.3,0.7,0.7,0.4,0.6,0.4,0.3,0.8,1.0,0.3,0.4,0.9,0.5,0.2,0.607142857142857
0.4,0.6,0.1,0.6,0.4,0.7,0.5,0.7,0.5,0.6,0.3,0.2,0.7,0.8,0.6,0.5,0.4,1.0,0.1,0.4,0.517857142857142
0.5,0.4,0.8,0.2,0.7,0.6,0.8,0.8,0.5,0.6,0.6,0.7,0.5,0.9,0.3,0.6,0.2,0.4,0.5,0.3,0.660714285714285
0.4,0.4,0.5,0.7,0.5,0.1,0.2,0.5,0.1,0.3,0.2,0.6,0.4,0.6,0.2,0.7,0.1,0.7,0.3,0.5,0.142857142857143
0.5,0.2,0.7,0.7,0.5,0.5,0.4,0.3,0.3,0.3,1.0,0.0,0.4,0.7,0.4,0.1,0.6,0.2,0.4,0.9,0.339285714285714
0.5,0.3,0.2,0.5,0.5,0.4,0.3,0.5,0.3,0.6,0.3,0.4,0.7,0.2,0.4,0.4,0.5,0.3,0.7,0.7,0.267857142857142
0.6,0.4,0.8,0.4,0.4,0.6,0.3,0.4,0.1,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.5,0.4,0.4,0.7,0.392857142857142
0.4,0.3,0.5,0.5,0.4,0.4,0.6,0.5,0.6,0.3,0.5,0.4,0.8,0.3,0.5,0.8,0.6,0.2,0.6,0.6,0.464285714285714
0.5,0.8,0.8,0.5,1.0,0.4,0.3,0.7,0.3,0.3,0.6,0.7,0.7,0.8,0.5,0.4,0.4,0.6,0.5,0.3,0.696428571428571
0.5,0.6,0.2,0.9,0.5,0.7,0.6,0.4,0.3,0.4,0.4,0.3,0.7,0.5,0.6,0.6,0.1,0.6,0.3,0.9,0.517857142857142
0.6,0.8,1.0,0.2,0.3,0.5,0.4,0.6,0.4,0.4,0.3,0.7,0.4,0.9,0.2,0.2,0.8,0.9,0.5,0.5,0.607142857142857
0.4,0.5,0.4,0.4,0.3,0.5,1.0,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.9,0.9,0.4,0.5,0.4,0.5,0.375
0.7,0.4,0.5,0.3,0.7,0.5,0.5,0.8,0.4,0.6,0.4,0.8,0.4,0.7,0.5,0.6,0.2,0.9,0.9,0.6,0.75
0.9,0.4,0.2,0.4,0.0,0.1,0.6,0.4,0.4,0.2,0.5,0.4,0.5,0.3,0.3,0.5,0.5,0.8,0.5,0.4,0.196428571428571
